CustomerID,Comments,Label,Media,sentiment
2022,plz interview srk,0,Instagram,1
2023,everyone idiol mentor,1,Instagram,0
2024,love u,1,Instagram,1
2025,bullshit,-1,Instagram,-1
2026,omg kgf,0,Instagram,0
2027,u r best,1,Instagram,1
2028,outdated,-1,Instagram,0
2029,wow man killed,1,Instagram,1
2030,lol today,-1,Instagram,1
2031,glass,0,Instagram,0
2032,missing og vintage,0,Instagram,-1
2033,awesome,1,Instagram,1
2034,met dirty dirty,-1,Instagram,-1
2035,’ lower ur respect,-1,Instagram,1
2036,life drug lie,0,Instagram,0
2037,feeling soo bad,0,Instagram,1
2038,heartbreaking,0,Instagram,-1
2039,scam,-1,Instagram,-1
2040,fav,1,Instagram,1
2041,informative video,1,youtube,0
2042,loved episode,1,youtube,1
2043,n't interrupt,-1,youtube,1
2044,amazing conversation,1,youtube,1
2045,please ’ spread false notion,-1,youtube,1
2046,informative enjoyable interview,1,youtube,1
