0,Comment,Label,Media
1917,ur journey is captavating,1,Instagram
1918,a podcast revelation,1,Instagram
1919,I like ur smile,1,Instagram
1920,hello sir,0,Instagram
1921,hi sir big fan ranveer,1,Instagram
1922,we love u bhaii,1,Instagram
1923,talented hero,1,Instagram
1924,who's watching killing?,1,Instagram
1925,tagda voice brother,1,Instagram
1926,champ,1,Instagram
1927,u killeed it bro,1,Instagram
1928,voice omg,1,Instagram
1929,wow genuine man,1,Instagram
1930,same here,0,Instagram
1931,737 days completed,0,Instagram
1932,ram ram ji,0,Instagram
1933,spiritual guru,0,Instagram
1934,ur journey is captavating,1,Instagram
1935,a podcast revelation,1,Instagram
1936,I like ur smile,1,Instagram
1937,hello sir,0,Instagram
1938,hi sir big fan ranveer,1,Instagram
1939,we love u bhaii,1,Instagram
1940,talented hero,1,Instagram
1941,who's watching killing?,1,Instagram
1942,tagda voice brother,1,Instagram
1943,champ,1,Instagram
1944,u killeed it bro,1,Instagram
1945,voice omg,1,Instagram
1946,wow genuine man,1,Instagram
1947,same here,0,Instagram
1948,738 days completed,0,Instagram
1949,ram ram ji,0,Instagram
1950,spiritual guru,0,Instagram
1951,ur journey is captavating,1,Instagram
1952,a podcast revelation,1,Instagram
1953,I like ur smile,1,Instagram
1954,"first rule of conversation is ""stop interrupting and start listening",-1,youtube
1955,let her complete first,-1,youtube
1956,don't interrupt in between,-1,youtube
1957,it's a podcast not debate,-1,youtube
1958,you are irritating your viewers,-1,youtube
1959,"background book: ""don't talk""",-1,youtube
1960,great line,1,youtube
1961,why don’t you interview multiple times failed candidate,0,youtube
1962,splendid podcast,1,youtube
1963,make this type of under ground and honest conversation,1,youtube
1964,my feedback please use repesctful words for elders,-1,youtube
1965,awesome conversation,1,youtube
1966,don't make it like a debate show,-1,youtube
1967,let the guest express their opinion first,-1,youtube
1968,respect their professionalism,-1,youtube
1969,let it be like a podcast and not a debate show,-1,youtube
1970,very informative and much needed podcast,1,youtube
1971,keep doing such work,1,youtube
1972,stop interrupting your guests,-1,youtube
1973,so much informative regarding UPSC perspective,1,youtube
1974,loved listening to her,1,youtube
1975,great session,1,youtube
1976,great podcast ,1,youtube
1977,whenever I watch your podcast I get inspire,1,youtube
1978,you are doing an amazing job,1,youtube
1979,it's a good podcast but on wrong time,0,youtube
1980,I like this podcast,1,youtube
1981,these kind of podcasts are much needed,1,youtube
1982,questions were amazing,1,youtube
1983,such great concepts of conversation,1,youtube
1984,great discussion on civil servants and aspirants,1,youtube
1985,"good, informative and interesting conversation",1,youtube
1986,it was very educative podcast,1,youtube
1987,most awaited podcast,1,youtube
1988,it was a brilliant conversation,1,youtube
1989,interruption between the conversation was annoying,-1,youtube
1990,could be better,0,youtube
1991,such a knowledgeable podcast,1,youtube
1992,it was such a beautiful conversation,1,youtube
1993,really get to learn something from your podcasts,1,youtube
1994,the interview was amazing,1,youtube
1995,thanks for increasing the information,1,youtube
1996,I listened to the whole podcast,1,youtube
1997,great open-minded interview,1,youtube
1998,I seek therapy,1,Instagram
1999,introspection,0,Instagram
2000,I do the same,0,Instagram
2001,running,0,Instagram
2002,I wach ur speech and podcast',1,Instagram
2003,keep the motivation alive,1,Instagram
2004,relax,1,Instagram
2005,dance,0,Instagram
2006,drink alcohol,-1,Instagram
2007,unfollow u,-1,Instagram
2008,for real,1,Instagram
2009,good podcast,1,Instagram
2010,expensive therapy,1,Instagram
2011,I rewatch ur vdos,1,Instagram
2012,y u r looking like this,0,Instagram
2013,cute,1,Instagram
2014,ur utube vdos should b bigger,0,Instagram
2015,do it with yash,0,Instagram
2016,don’t gossip,-1,Instagram
2017,call me too,0,Instagram
2018,dropping in my jaw,0,Instagram
2019,extented for content,0,Instagram
2020,postive discussions,1,Instagram
2021,nthg to be excited,-1,Instagram
2022,plz interview SRK,0,Instagram
2023,everyone is his idiol and mentor,1,Instagram
2024,love u,1,Instagram
2025,bullshit,-1,Instagram
2026,omg kgf,0,Instagram
2027,u r the best,1,Instagram
2028,most outdated,-1,Instagram
2029,wow man killed it,1,Instagram
2030,lol from today,-1,Instagram
2031,those glasses,0,Instagram
2032,missing the og vintage,0,Instagram
2033,awesome,1,Instagram
2034,met with dirty dirty,-1,Instagram
2035,don’t lower ur respect,-1,Instagram
2036,life is too drug lie,0,Instagram
2037,feeling soo bad,0,Instagram
2038,heartbreaking,0,Instagram
2039,scam only,-1,Instagram
2040,my fav,1,Instagram
2041,Informative video,1,youtube
2042,I loved this episode,1,youtube
2043,don't interrupt in between,-1,youtube
2044,amazing conversation,1,youtube
2045,please don’t spread false notions ,-1,youtube
2046,very informative and very enjoyable interview,1,youtube
